,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
14952,59,9,1,5,0,0,0,1,6,3,126,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
14953,36,0,0,3,0,0,0,1,6,3,138,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
14954,43,1,2,0,0,1,0,0,7,3,175,1,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
14955,24,0,2,5,0,0,0,0,1,2,147,1,999,1,0,-2.9,92.20100000000001,-31.4,0.851,5076.2,1
14956,38,3,2,3,0,1,0,0,5,0,422,1,10,1,2,-1.8,93.369,-34.8,0.649,5008.7,1
14957,75,5,0,0,0,0,0,0,0,1,227,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
14958,36,0,2,5,0,1,1,0,7,4,89,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
14959,33,0,1,5,0,1,0,0,7,3,510,1,999,1,0,-1.1,94.76700000000001,-50.8,1.035,4963.6,0
14961,38,0,1,4,0,0,0,1,6,4,314,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
14962,42,9,1,5,0,1,0,1,7,0,81,7,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
14963,42,0,2,3,0,0,0,1,6,3,205,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
14964,30,2,1,4,0,1,0,1,4,3,775,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
14965,45,0,1,5,0,0,0,0,3,3,114,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
14966,30,1,1,1,0,1,0,1,4,4,98,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
14967,39,10,0,2,0,0,0,1,4,0,638,9,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
14968,33,0,1,5,0,1,0,0,1,0,57,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
14970,39,1,1,2,0,1,0,1,6,4,228,9,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
14971,32,0,2,3,0,0,0,0,6,3,278,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,1
14972,45,2,0,5,0,0,0,1,6,0,462,4,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
14973,42,0,1,4,0,1,0,0,7,4,216,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
14974,39,0,1,3,0,1,0,0,0,1,149,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
14975,52,0,0,5,0,1,0,1,6,4,938,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
14976,39,9,1,4,0,1,0,0,3,4,178,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
14977,31,0,2,5,0,0,0,0,1,4,68,4,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
14978,59,1,1,1,0,1,0,0,3,1,108,7,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
14979,55,5,1,0,0,1,0,0,8,2,139,1,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,0
14980,31,9,1,4,0,0,0,1,6,2,127,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
14981,37,0,1,5,0,0,1,0,3,2,175,3,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
14982,36,0,1,5,0,1,0,0,6,0,334,3,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
14983,57,9,1,5,0,1,0,0,1,2,202,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
14984,45,1,1,4,0,1,0,0,6,0,157,3,999,0,1,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,1
14985,46,0,1,5,0,0,0,0,1,1,1141,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
14986,42,9,1,4,0,0,0,0,3,1,75,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
14987,38,9,2,5,0,1,0,1,4,1,104,2,999,0,1,1.4,94.465,-41.8,4.947,5228.1,1
14988,38,0,1,5,0,1,0,0,8,4,576,1,6,1,2,-3.4,92.431,-26.9,0.735,5017.5,0
14989,29,7,1,3,0,1,0,0,7,2,441,4,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
14990,39,9,1,4,0,1,0,0,0,2,381,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
14991,32,0,2,3,0,1,0,0,7,2,120,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
14992,63,5,1,4,0,0,0,0,2,1,83,4,999,0,1,-3.0,92.713,-33.0,0.706,5023.5,0
14993,40,1,1,1,0,0,0,1,6,2,322,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
14994,52,1,1,0,0,0,0,0,6,4,437,4,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
14995,51,1,1,2,0,0,0,1,6,0,228,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
14996,38,3,1,2,0,0,0,1,6,3,287,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
14997,30,1,2,0,0,0,0,1,4,1,17,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
14998,37,9,1,4,0,1,0,1,4,2,683,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
14999,36,10,2,0,0,0,0,1,6,0,122,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
15000,42,1,1,1,0,1,0,0,3,4,77,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15001,25,1,0,2,0,1,0,1,4,1,185,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
15002,37,9,1,3,0,0,1,0,6,2,102,6,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
15003,42,1,1,0,0,0,0,1,6,2,92,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
15004,49,1,1,0,0,0,0,1,6,1,252,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
15005,35,0,2,5,0,1,0,0,1,1,773,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15006,30,0,1,5,0,0,0,1,6,2,72,7,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
15007,32,0,0,5,0,1,0,0,1,3,105,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
15008,57,5,1,0,0,1,0,0,1,2,92,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
15009,38,4,1,5,0,1,0,0,7,4,122,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
15010,42,0,1,5,0,1,0,0,1,3,193,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
15011,49,1,2,0,0,0,0,0,3,4,121,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15012,37,10,2,5,0,1,1,0,7,3,95,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
15013,37,1,1,1,0,0,0,0,6,3,1085,3,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
15015,27,1,1,0,0,1,0,1,4,2,75,3,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
15016,63,5,1,3,0,0,0,0,8,4,1386,1,999,0,1,-3.4,92.431,-26.9,0.74,5017.5,0
15017,34,1,1,2,0,1,0,0,0,1,318,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
15018,34,1,2,0,0,0,0,1,6,2,380,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
15019,31,1,1,2,0,1,0,0,7,4,167,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
15020,29,0,2,5,0,0,1,0,1,1,146,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
15021,44,9,1,5,0,1,0,0,6,0,662,2,2,1,2,-1.8,93.876,-40.0,0.682,5008.7,0
15022,50,4,1,5,0,1,0,0,3,2,221,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
15023,31,0,0,5,0,0,0,0,1,3,274,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15024,27,9,2,5,0,0,0,0,8,4,223,2,999,0,1,-1.1,94.601,-49.5,1.043,4963.6,0
15025,29,0,1,5,0,0,0,0,1,2,111,5,999,0,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
15026,32,0,1,3,0,1,0,1,7,2,143,3,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,0
15027,31,1,2,0,0,1,0,0,7,2,111,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
15028,43,9,1,3,0,0,0,0,3,4,1389,7,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
15029,45,9,1,4,0,1,1,0,4,3,191,1,999,0,1,-2.9,92.963,-40.8,1.206,5076.2,0
15030,29,1,1,2,0,0,0,0,6,4,189,3,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
15031,45,1,1,2,0,0,0,1,4,3,313,7,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
15032,39,1,1,2,0,1,1,0,0,4,120,1,999,1,0,-1.8,93.075,-47.1,1.445,5099.1,0
15033,33,1,1,0,0,1,1,0,6,3,106,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
15034,32,9,2,5,0,1,0,0,3,2,72,5,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15035,42,9,1,3,0,0,0,0,7,1,103,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,1
15036,32,1,2,2,0,1,0,0,1,2,282,1,999,0,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
15038,27,8,2,5,0,1,0,0,8,0,161,1,999,3,0,-1.1,94.601,-49.5,0.9420000000000001,4963.6,0
15039,25,1,2,1,0,1,0,0,6,0,358,7,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
15040,38,4,1,5,0,0,1,0,7,0,79,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
15041,31,7,2,3,0,1,0,0,6,4,66,1,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
15042,31,0,2,3,0,1,1,0,6,4,149,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
15043,32,4,2,4,0,1,0,0,7,4,39,4,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
15044,52,1,1,4,0,1,0,0,7,4,85,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
15045,49,7,1,3,0,0,0,0,1,1,117,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,1
15046,25,7,2,3,0,0,1,1,3,2,411,2,8,4,2,-1.7,94.215,-40.3,0.81,4991.6,0
15047,39,3,1,3,0,1,0,1,6,0,61,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15048,41,0,1,3,0,0,0,0,0,1,160,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
15049,38,0,1,5,0,0,0,0,1,2,326,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
15050,36,0,1,5,0,1,0,0,6,3,196,1,999,0,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0
15051,41,1,1,0,0,1,0,0,0,0,359,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
15052,56,5,1,4,0,0,0,0,1,3,139,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
15053,50,0,0,2,0,0,0,0,3,1,47,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15054,40,9,1,4,0,1,0,0,7,3,110,1,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
15055,33,0,2,5,0,0,0,0,6,1,657,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
15056,43,4,1,3,0,0,0,1,6,0,172,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15057,54,4,1,5,0,1,0,0,0,2,311,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
15058,57,9,1,3,0,1,0,0,0,4,99,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
15059,49,9,1,4,0,1,1,0,1,2,11,14,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
15060,53,1,1,0,0,0,0,1,6,2,178,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
15061,42,0,0,5,0,0,0,1,6,3,214,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15062,26,7,2,3,0,1,0,0,3,4,190,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
15063,54,4,1,5,0,0,1,0,1,4,990,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
15064,41,4,0,3,0,0,0,0,6,1,261,1,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
15065,53,9,1,4,0,0,0,1,3,4,191,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
15066,47,4,1,5,0,1,0,1,4,4,181,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
15067,50,0,1,5,0,1,0,0,3,0,127,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15068,52,9,1,5,0,0,0,1,6,0,244,5,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
15069,45,0,0,5,0,1,0,0,1,2,150,3,999,1,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
15070,52,7,1,3,0,1,0,0,3,2,117,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15071,48,1,1,2,0,0,1,0,6,0,56,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
15072,29,0,1,5,0,1,0,1,3,2,123,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
15073,56,9,1,5,0,0,0,0,3,1,17,19,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
15074,39,1,1,3,0,1,1,0,6,0,273,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
15075,26,1,1,2,0,0,0,0,3,3,90,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15076,40,9,1,2,0,1,0,0,7,1,414,2,999,3,0,-1.1,94.76700000000001,-50.8,1.048,4963.6,0
15077,31,3,2,3,0,0,1,0,3,4,952,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
15078,30,0,2,5,0,0,0,0,1,3,145,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15079,28,6,1,5,0,1,1,0,3,4,186,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
15080,28,7,1,3,0,1,0,0,3,2,81,4,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
15081,48,9,1,4,0,0,0,1,3,3,316,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
15082,35,0,2,5,0,0,0,1,6,0,123,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
15083,53,5,0,5,0,1,0,0,6,4,172,2,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
15084,30,9,2,5,0,0,0,0,1,1,131,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15085,32,1,1,1,0,0,1,1,3,0,191,2,999,0,1,1.4,93.91799999999999,-42.7,4.959,5228.1,0
15086,40,7,0,3,0,1,0,0,6,1,262,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
15087,30,0,2,5,0,1,0,0,7,2,34,1,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
15088,34,0,1,5,0,1,0,1,4,0,186,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
15089,40,1,1,2,0,0,0,1,6,3,59,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15090,40,9,0,5,0,1,0,1,4,1,113,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
15091,56,9,0,4,0,0,0,0,8,1,464,1,3,2,2,-1.1,94.601,-49.5,1.0,4963.6,0
15092,52,9,1,3,0,1,0,1,4,4,122,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
15093,38,0,1,3,0,1,0,0,8,2,82,1,999,1,0,-3.4,92.431,-26.9,0.754,5017.5,0
15094,31,1,2,0,0,1,0,0,3,1,153,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
15095,56,1,1,1,0,1,0,0,3,2,10,5,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
15096,30,9,2,3,0,0,0,0,1,1,79,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
15097,47,5,1,0,0,0,0,1,3,3,484,1,999,0,1,1.4,93.91799999999999,-42.7,4.955,5228.1,0
15098,40,0,1,5,0,0,0,0,1,4,154,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
15099,51,4,1,5,0,1,0,0,1,3,249,1,999,0,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,0
15100,36,4,1,5,0,0,0,0,1,2,112,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
15101,53,4,1,5,0,1,1,0,7,3,60,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
15102,48,0,0,5,0,1,0,0,1,4,67,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
15103,42,7,1,1,0,0,0,0,6,3,474,2,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
15104,28,0,2,3,0,1,1,0,6,4,253,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
15105,28,1,1,2,0,1,0,0,6,3,3509,2,3,2,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
15106,33,9,2,5,0,0,0,1,7,1,293,5,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
15107,34,1,2,5,0,0,0,1,6,4,156,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15108,28,9,2,5,0,1,1,0,6,2,178,2,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
15110,29,0,1,3,0,0,0,0,6,3,278,2,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
15111,53,0,1,3,0,1,0,0,6,0,291,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
15112,42,7,0,3,0,0,0,1,6,4,117,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15113,53,4,1,5,0,0,0,0,6,4,147,2,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
15114,58,4,2,4,0,0,0,1,6,4,233,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
15115,32,9,2,5,0,0,1,0,1,3,1092,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
15116,25,8,2,3,0,1,0,0,8,0,234,1,3,1,2,-1.1,94.601,-49.5,1.0290000000000001,4963.6,0
15117,24,1,2,2,0,1,0,0,3,4,220,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
15119,36,0,2,3,0,1,1,0,3,1,393,5,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15120,23,0,2,5,0,1,0,0,5,2,90,2,999,0,1,-1.8,92.84299999999999,-50.0,1.757,5099.1,0
15121,42,2,1,0,0,1,0,1,3,2,485,2,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
15122,41,1,0,4,0,0,0,1,4,1,39,10,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
15123,29,9,1,5,0,1,0,0,3,4,115,5,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
15124,43,10,1,2,0,1,0,1,4,3,200,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
15125,38,9,0,4,0,1,0,0,1,0,64,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15126,55,5,1,4,0,0,1,1,4,3,107,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
15127,30,9,2,4,0,1,1,0,3,1,111,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
15128,34,7,1,3,0,0,0,1,6,3,139,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15129,55,1,1,0,0,1,1,1,6,4,1101,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15130,38,0,1,2,0,1,0,0,7,1,508,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
15131,42,9,1,5,0,0,0,1,6,4,389,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
15132,24,7,2,3,0,0,0,0,6,2,524,1,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
15133,29,9,1,5,0,0,0,0,3,2,5,23,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
15134,48,3,1,0,0,0,1,0,1,1,148,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
15136,29,9,2,5,0,1,0,0,0,1,210,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
15137,56,4,0,5,0,0,0,0,7,4,90,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
15138,44,7,0,3,0,0,0,0,0,3,562,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,0
15139,47,9,0,4,0,0,0,0,0,2,337,2,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
15140,40,1,1,2,0,1,0,0,4,4,133,3,3,2,2,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0
15141,45,2,1,3,0,1,0,1,4,4,126,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
15142,36,0,1,5,0,1,0,0,1,4,141,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
15143,37,3,0,2,0,1,0,1,6,1,226,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
15147,60,5,0,0,0,1,0,1,4,3,131,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
15148,38,0,0,3,0,1,1,0,3,0,164,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
15149,52,4,0,5,0,0,0,0,6,4,451,1,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
15150,30,0,1,5,0,1,0,0,3,0,799,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
15151,39,4,1,5,0,1,0,0,0,0,126,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
15152,33,1,2,0,0,1,0,0,6,3,184,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
15153,37,2,1,4,0,0,0,0,0,2,284,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
15155,49,0,1,5,0,1,0,0,1,3,62,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
15156,31,9,1,3,0,1,0,0,3,0,110,10,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,1
15157,35,0,2,3,0,1,1,0,3,4,652,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,1
15158,43,0,1,3,0,1,0,0,5,2,265,1,999,0,1,-1.8,93.369,-34.8,0.643,5008.7,0
15159,35,7,2,0,0,0,0,1,6,3,329,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15160,45,3,1,4,0,0,0,1,6,3,74,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15161,28,0,2,5,0,1,0,1,6,0,1128,3,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
15162,40,0,1,4,0,0,0,0,3,4,100,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
15163,33,1,2,4,0,0,0,0,6,3,304,6,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
15164,45,1,2,1,0,0,0,1,4,2,138,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
15165,27,0,2,5,0,0,1,0,3,0,83,10,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
15166,25,2,2,5,0,0,1,0,3,3,280,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
15167,32,0,2,5,0,0,0,1,4,0,44,15,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
15168,41,0,2,5,0,1,0,0,0,2,328,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
15169,39,1,1,0,0,0,0,0,6,2,166,3,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
15170,52,1,1,2,0,1,0,1,6,0,346,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
15171,30,4,2,5,0,1,0,1,6,3,211,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15172,36,0,2,5,0,1,0,0,6,3,104,3,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
15173,48,1,1,2,0,0,0,1,6,2,187,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
15174,36,9,1,4,0,0,0,0,7,1,251,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
15175,31,1,2,3,0,0,0,0,3,3,78,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
15176,32,1,1,2,0,1,0,0,6,3,293,2,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,1
15177,36,9,1,4,0,1,0,0,0,0,1095,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
15178,31,2,1,3,0,1,0,1,4,0,100,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
15179,26,8,2,2,0,0,0,0,5,1,42,4,999,0,1,-1.8,92.84299999999999,-50.0,1.811,5099.1,0
15180,29,0,2,5,0,1,0,0,1,0,88,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15181,46,2,1,0,0,1,0,0,7,1,48,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
15182,47,9,1,2,0,0,0,1,6,1,83,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15183,30,9,2,4,0,1,0,1,4,2,773,4,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
15184,39,9,2,5,0,0,1,0,8,0,125,1,999,0,1,-3.4,92.431,-26.9,0.72,5017.5,0
15185,56,5,1,5,0,0,0,0,1,3,331,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
15186,54,4,1,5,0,0,1,1,4,1,140,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
15187,32,1,1,2,0,1,0,0,6,0,137,1,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
15188,47,9,1,4,0,1,1,0,3,2,58,4,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
15189,48,7,1,3,0,0,0,1,6,1,788,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15190,59,2,1,3,0,1,0,1,6,3,91,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15191,35,7,0,2,0,1,0,1,3,3,124,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
15192,35,0,2,5,0,1,0,1,7,3,263,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
15193,36,0,2,5,0,1,0,0,3,2,109,7,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
15194,32,9,2,5,0,1,0,1,6,2,62,7,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
15195,23,7,2,3,0,1,0,0,6,0,103,5,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
